crank_angle_deg_atdc,time_s,core_mean,wall_shell_mean,delta_c,tracer_min,tracer_max,core_volume_mm3,wall_shell_volume_mm3,total_volume_mm3,python_volume_mm3,volume_error_percent,mass_mg,mass_error_percent,k_mix_1_s,tau_mix_ms
-76.37349781437,0.014392569748004166,0.09029155793342185,0.5641146507627469,0.47382309282932505,1.84932307462e-10,0.685061765225,199.09358347825153,41.250712307644775,240.3442957858963,240.68293396444412,-0.14069887422838434,1.586541047370273,-5.981748825156785e-05,43.17622032554965,23.160897189702528
-75.92349781437,0.014455069748004168,0.09051103344336195,0.563054546215691,0.472543512772329,1.94250483219e-10,0.683986763527,197.74242607260996,40.970762525030445,238.71318859764037,239.0495285933368,-0.1406988742774673,1.5865410473699513,-5.981750852424028e-05,43.35989094076883,23.06278863491691
-75.47349781437,0.014517569748004167,0.09073085322463474,0.5619927783669363,0.47126192514230153,2.04310843495e-10,0.682901448414,196.39082331077483,40.690720467855414,237.08154377863022,237.4155848334436,-0.1406988741062376,1.5865410473716637,-5.981740059946006e-05,43.547279116673394,22.963547213151138
-75.02349781437,0.014580069748004165,0.09095102992289428,0.5609292828790688,0.46997825295617457,2.15142319896e-10,0.68180611821,195.03887906185645,40.41060765717378,235.44948671903026,235.78122825287102,-0.14069887424836836,1.5865410473692474,-5.9817552888752346e-05,43.73841330099989,22.863197919828046
-74.57349781437,0.014642569748004167,0.09117157656594267,0.5598640011192945,0.4686924245533518,2.26768635408e-10,0.680701073029,193.6866977845843,40.13044573581003,233.81714352039432,234.14658512979332,-0.14069887426133576,1.5865410473685457,-5.981759712003765e-05,43.93323070188567,22.761813416036322
-74.12349781437,0.014705069748004168,0.09139250442495313,0.5587968734131661,0.46740436898821297,2.39207596976e-10,0.679586613993,192.33438451001294,39.85025646578983,232.18464097580275,232.5117824362149,-0.1406988742610804,1.586541047368103,-5.9817625031044486e-05,44.13177658360019,22.65940955505539
-73.67349781437,0.014767569748004167,0.09161382597461676,0.5577278402599648,0.46611401428534804,2.52472255875e-10,0.678463042318,190.98204483031964,39.57006172470987,230.55210655502952,230.87694782149003,-0.14069887423826533,1.586541047368457,-5.981760271556169e-05,44.334127639584636,22.555986848991914
-73.22349781437,0.014830069748004165,0.09183555381427311,0.5566568412108298,0.4648212873965567,2.66569772188e-10,0.677618408845,189.6297848836521,39.28988350370087,228.91966838735297,229.24220959560458,-0.1406988742695403,1.5865410473668575,-5.981770352381233e-05,44.540314659731585,22.451570170519904
-72.77349781437,0.014892569748004167,0.092057700519733,0.5555838174920305,0.46352611697229745,2.81501299757e-10,0.67705387804,188.2777113409215,39.00974390424578,227.28745524516728,227.60769671222482,-0.14069887428386219,1.586541047365848,-5.98177671617961e-05,44.750351881565244,22.346193000818538
-72.32349781437,0.014955069748004165,0.09228027792440548,0.5545087095109325,0.462228431586527,2.95152382182e-10,0.676463709233,186.92593139125967,38.72966513513616,225.6555965263958,225.97353875152155,-0.14069887424975613,1.586541047366364,-5.981773464336371e-05,44.96426019383377,22.239885537739507
-71.87349781437,0.015017569748004167,0.09250329687882207,0.5534314580216637,0.46092816114284163,3.08438134984e-10,0.675848438863,185.5745527275468,38.44966950943773,224.02422223698454,224.33986590277237,-0.14069887423603378,1.586541047366065,-5.9817753472746205e-05,45.18206537891926,22.13267568920329
-71.42349781437,0.015080069748004169,0.09272677155349032,0.5523520067693599,0.4596252352158696,3.22490020396e-10,0.67520860885,184.2236835318697,38.16977944176651,222.39346297363622,222.70680894675013,-0.1406988742714388,1.5865410473660961,-5.981775151875368e-05,45.4038106931129,22.024583063282076
-70.97349781437,0.015142569748004167,0.09295071203254478,0.5512702957656872,0.4583195837331424,3.37304893447e-10,0.67454476605,182.87343246126326,37.890017445054916,220.7634499063182,221.0744992379042,-0.1406988742067905,1.5865410473665604,-5.981772225327475e-05,45.629526494050396,21.915633950976662
-70.52349781437,0.015205069748004165,0.09317513127293557,0.5501862683484608,0.45701113707552526,3.52871566607e-10,0.673857461375,181.52390863192915,37.61040612715934,219.1343147590885,219.4430686863378,-0.14069887424450478,1.5865410473665864,-5.9817720621246906e-05,45.85926920857104,21.80584246669812
-70.07349781437,0.015267569748004167,0.09340004141490786,0.5490998659403571,0.4556998245254492,3.69171772392e-10,0.673147249047,180.17522160465418,37.33096818866624,217.50618979332043,217.81264973959156,-0.14069887430208095,1.5865410473660608,-5.981775373919973e-05,46.09308341525593,21.69522899978132
-69.62349781437,0.015330069748004166,0.09362545667422359,0.5480110332164441,0.45438557654222045,3.86180633276e-10,0.672414685974,178.82748137025686,37.05172641854074,215.8792077887976,216.18337536423613,-0.14069887424322802,1.5865410473662396,-5.981774248153826e-05,46.33098786578223,21.58382642081652
-69.17349781437,0.015392569748004167,0.09385138717474585,0.5469197111763479,0.453068324001602,4.0386554162e-10,0.671660331337,177.48079833269836,36.77270369166215,214.2535020243605,214.5553790272826,-0.14069887424436045,1.5865410473661163,-5.98177502419972e-05,46.573038269578106,21.471650490391312
-68.72349781437,0.015455069748004166,0.09407784444040057,0.545825841332327,0.45174799689192646,4.2218769232e-10,0.670884745492,176.13528329465828,36.49392296569669,212.62920626035498,212.92879467741534,-0.14069887424772443,1.5865410473652803,-5.981780293318195e-05,46.81927951617122,21.35872252486507
-68.27349781437,0.015517569748004167,0.09430484019276834,0.5447293664717259,0.4504245262789575,4.41100985087e-10,0.670088489722,174.79104744174063,36.215407277316785,211.00645471905742,211.30375672605527,-0.14069887426718664,1.5865410473651034,-5.981781409092335e-05,47.06974431612294,21.245069726403145
-67.82349781437,0.015580069748004166,0.09453238613833574,0.5436302292158152,0.4490978430774794,4.60560659095e-10,0.669272125329,173.44820232634504,35.93717973953122,209.38538206587623,209.68040002825822,-0.14069887425921523,1.5865410473661286,-5.9817749475943316e-05,47.324504774696365,21.130701837469275
-67.37349781437,0.015642569748004168,0.09476049602403508,0.5425283731325257,0.4477678771084906,4.80517019553e-10,0.668436213164,172.10685985196668,35.659263537791155,207.7661233897578,208.05885986345703,-0.14069887429515315,1.586541047366284,-5.981773968377624e-05,47.58362203822593,21.01563431208868
-66.92349781437,0.015705069748004168,0.09498917964801848,0.5414237383691951,0.44643455872117666,5.00920662353e-10,0.667581309783,170.76713225732104,35.381681927088586,206.1488141844096,206.43927191605172,-0.1406988742724491,1.5865410473668866,-5.9817701691944336e-05,47.84710931362519,20.899904181154678
-66.47349781437,0.015767569748004164,0.09521845130962427,0.5403162712143735,0.4450978199047493,5.21725964696e-10,0.666707969943,169.42913209951746,35.10445822857142,204.53359032808885,204.8217722558565,-0.1406988742425508,1.5865410473673522,-5.9817672348749795e-05,48.114997624844904,20.783540462727466
-66.02349781437,0.015830069748004168,0.09544831954641754,0.5392059117602721,0.4437575922138546,5.42892067503e-10,0.665816748732,168.09297223854293,34.827615825687225,202.92058806423015,203.20649731840675,-0.1406988742730042,1.5865410473676012,-5.981765666129846e-05,48.38733055957029,20.666566814817088
-65.57349781437,0.015892569748004168,0.09567879707567283,0.538092605255203,0.44241380817953013,5.64382544126e-10,0.664908198127,166.75876582008843,34.5511781617521,201.3099439818405,201.59358388513792,-0.1406988743545723,1.5865410473662942,-5.9817739039846884e-05,48.6641415737656,20.549011400605718
-65.12349781437,0.015955069748004168,0.09590989703134215,0.5369762975406199,0.4410664005092778,5.86168789028e-10,0.663982867108,165.42662626022076,34.27516873554191,199.7017949957627,199.9831690634366,-0.14069887430609995,1.5865410473675394,-5.9817660547079043e-05,48.94549641335551,20.430888912736314
-64.67349781437,0.016017569748004168,0.0961416296482321,0.535856930798048,0.4397153011498159,6.0823298673e-10,0.663041304704,164.09666722734903,33.999611098348694,198.0962783256977,198.37539026657532,-0.1406988742416848,1.5865410473686916,-5.9817587927391e-05,49.23165255593882,20.312135548644505
-64.22349781437,0.016080069748004168,0.09637400883323581,0.5347344406163741,0.43836043178313827,6.3058041688e-10,0.662084058139,162.769002626356,33.72452885035009,196.4935314767061,196.7703851935356,-0.14069887425244287,1.5865410473685915,-5.981759423345778e-05,49.524030142105154,20.192217740167386
-63.77349781437,0.016142569748004165,0.096607058213708,0.5336087082348966,0.43700165002118857,6.53225605939e-10,0.661111667818,161.44374658182312,33.44994563750856,194.8936922193317,195.16829180872506,-0.14069887421183092,1.5865410473698074,-5.981751759476239e-05,49.823063245732115,20.07102604406125
-63.32349781437,0.016205069748004168,0.09684079441251159,0.5324796523742383,0.43563885796172674,6.76190318139e-10,0.660124663292,160.1210134213714,33.175885147361214,193.29689856873262,193.56924832159712,-0.14069887403396208,1.5865410473732038,-5.9817303521558784e-05,50.12740380046255,19.949168003605493
-62.87349781437,0.016267569748004168,0.09707522956827601,0.5313472206685824,0.4342719911003064,6.99496937616e-10,0.659123571425,158.8009176569742,32.902371106164594,191.7032887631388,191.97339316617834,-0.14069887424750238,1.5865410473699766,-5.9817506936621356e-05,50.43647352225285,19.826921474967804
-62.42349781437,0.016330069748004168,0.09731037272478774,0.5302113593255482,0.4329009866007605,7.23177313998e-10,0.658108913453,157.4835739714366,32.62942727530549,190.1130012467421,190.38086498050978,-0.1406988742251425,1.5865410473700408,-5.9817502884307316e-05,50.750316217182544,19.7043107223326
-61.97349781437,0.016392569748004165,0.0975462363638656,0.5290720172546705,0.43152578089080484,7.47252749001e-10,0.657081205488,156.16909719787407,32.357077447273866,188.52617464514793,188.7918025860106,-0.14069887422237803,1.586541047370578,-5.9817469022505065e-05,51.06898728117666,19.581355598343468
-61.52349781437,0.01645506974800417,0.0977828305364541,0.5279291420237051,0.430146311487251,7.71746316432e-10,0.656040955381,154.8576023041905,32.08534544267269,186.9429477468632,187.20634496676848,-0.14069887425666172,1.5865410473703008,-5.981748649741547e-05,51.392515697568044,19.458086190696463
-61.07349781437,0.016517569748004165,0.09802016871857122,0.5267826853726238,0.42876251665405263,7.96681347355e-10,0.654988664772,153.5492043760223,31.81425510628216,185.36345948230445,185.62463124876373,-0.14069887422929472,1.5865410473712251,-5.981742823291114e-05,51.72092281809078,19.33453514580802
-60.62349781437,0.01658006974800417,0.09825825838576563,0.5256325945761057,0.42737433619034004,8.22079360256e-10,0.653924828752,152.2440185987479,31.543830303605375,183.78784890235326,184.04680067903413,-0.1406988742675641,1.586541047370468,-5.981747596139897e-05,52.05425253867208,19.210726333205557
-60.17349781437,0.01664256974800417,0.09849711158021772,0.5244788210577732,0.4259817094775555,8.47988353412e-10,0.652849937036,150.9421602407452,31.274094917679825,182.21625515842504,182.47299260478684,-0.1406988742262083,1.5865410473708628,-5.981745108130099e-05,52.39254920240017,19.086683416316546
-59.72349781437,0.01670506974800417,0.09873673756783076,0.5233213150229465,0.4245845774551158,8.74477465705e-10,0.651764469917,149.64374463603946,31.00507284456213,180.6488174806016,180.90334645246196,-0.14069887420643523,1.5865410473714125,-5.981741642013816e-05,52.73584495902525,18.96243438930354
-59.27349781437,0.016767569748004165,0.09897714679539381,0.5221600281451038,0.42318288134970994,9.01587251815e-10,0.650668902242,148.3488871666606,30.736787990670123,179.08567515733074,179.33800170675764,-0.14069887420709026,1.586541047371645,-5.9817401765194234e-05,53.084192299069194,18.837999726286398
-58.82349781437,0.01683006974800417,0.09921834887764634,0.5209949117902611,0.4217765629126148,9.2934325649e-10,0.649563698871,147.05770324558281,30.469264268708873,177.52696751429167,177.7770978896179,-0.14069887420568028,1.5865410473715302,-5.9817409003848354e-05,53.43762567365302,18.713406282439713
-58.37349781437,0.016892569748004165,0.09946035241354922,0.5198259176058605,0.4203655651923113,9.57762155051e-10,0.648449318315,145.7703082990876,30.202525594218198,175.9728338933058,176.2207745391943,-0.14069887420303795,1.5865410473715997,-5.981740462956964e-05,53.79618697495831,18.58867805009102
-57.92349781437,0.01695506974800417,0.09970316873877638,0.5186530001592443,0.41894983142046793,9.8684558495e-10,0.647326208895,144.48681774953818,29.93659588176329,174.42341363130146,174.66917118878396,-0.14069887422600846,1.5865410473713155,-5.9817422537467024e-05,54.15991979727503,18.463838272713126
-57.47349781437,0.017017569748004165,0.09994680913919288,0.5174761152251094,0.41752930608591654,1.01657592227e-09,0.646194811339,143.20734699785592,29.671499041570186,172.87884603942612,173.12242734575256,-0.14069887423654448,1.5865410473713,-5.9817423514463286e-05,54.52882519870967,18.33892434608445
-57.02349781437,0.01708006974800417,0.10019128055191301,0.5162952166829092,0.4161039361309962,1.04686621773e-09,0.645055557446,141.93201140612655,29.407258975805203,171.33927038193175,171.5806824704458,-0.14069887416120475,1.5865410473722832,-5.981736155291628e-05,54.90293988951573,18.213960891936864
-56.57349781437,0.017142569748004165,0.10043659198664978,0.5151102599145526,0.41467366792790283,1.077620421e-09,0.643908869308,140.66092627956016,29.14389957494601,169.80482585450616,170.04407595509744,-0.14069887424624783,1.5865410473708257,-5.981745341276934e-05,55.28233418917056,18.088961232680607
-56.12349781437,0.01720506974800417,0.10068275053730179,0.5139211991416641,0.4132384486043623,1.10879835527e-09,0.642935992962,139.3942068506033,28.88144471405954,168.2756515646628,168.51274710273856,-0.14069887421109817,1.586541047371901,-5.9817385633653686e-05,55.667067619721905,17.96394246650989
-55.67349781437,0.017267569748004166,0.10092976757367962,0.5127279929306876,0.411798225357008,1.14036201739e-09,0.64246323708,138.13196825941955,28.619918249615985,166.75188650903556,166.98683510611386,-0.14069887421304106,1.5865410473721069,-5.981737265514653e-05,56.057168966229206,17.83893154865589
-55.22349781437,0.017330069748004166,0.10117764927850477,0.5115305970602415,0.41035294778173675,1.17227239144e-09,0.641962224974,136.87432553820426,28.35934401523667,165.23366955344096,165.46647902661172,-0.14069887420118388,1.5865410473724035,-5.981735395899079e-05,56.45269021665906,17.71394766417885
-54.77349781437,0.017392569748004166,0.10142640895597833,0.51032897336354,0.4089025644075617,1.20451040498e-09,0.641433680651,135.6213935927704,28.099745818595363,163.72113941136578,163.9518177732118,-0.1406988742052806,1.5865410473734003,-5.981729113146983e-05,56.85370267586102,17.589003933504237
-54.32349781437,0.01745506974800417,0.1016760544343618,0.5091230796643577,0.4074470252299959,1.23710439116e-09,0.640878327261,134.37328718546814,27.841147437697202,162.21443462316532,162.44299008145754,-0.14069887421894745,1.586541047373587,-5.981727936310577e-05,57.26020948176997,17.46413450195937
-53.87349781437,0.017517569748004166,0.10192659156662721,0.5079128742936097,0.40598628272698245,1.2701002531e-09,0.640296884983,133.13012091798606,27.583572617120222,160.71369353510627,160.9401344924584,-0.1406988741908477,1.586541047373448,-5.981728812276543e-05,57.67304524727374,17.339122560851266
-53.42349781437,0.01758006974800417,0.10217803617238905,0.5066982849946539,0.4045202488222648,1.30352567684e-09,0.639690070244,131.89200921363158,27.32704506441063,159.21905427804222,159.44338933192668,-0.14069887426780836,1.5865410473731067,-5.981730963888765e-05,58.094129438357406,17.213443245777206
-52.97349781437,0.017642569748004166,0.10243041216160045,0.5054791960547013,0.40304878389310084,1.33739678951e-09,0.639058598689,130.6590663005041,27.071588446928654,157.73065474743274,157.95289268925467,-0.14069887422646365,1.586541047373806,-5.981726556303357e-05,58.52286533036445,17.087338331008755
-52.52349781437,0.017705069748004166,0.10268373110678279,0.5042555669205339,0.40157183581375105,1.37169622443e-09,0.638403180332,129.4314061935723,26.817226387652223,156.2486325812245,156.46878239663812,-0.1406988742684412,1.5865410473732313,-5.9817301789610866e-05,58.95726351580328,16.96143851269409
-52.07349781437,0.017767569748004166,0.1029379966990685,0.5030273672482365,0.400089370549168,1.40459374367e-09,0.637724520092,128.2091426783266,26.563982462050213,154.7731251403768,154.9911960082493,-0.14069887418695082,1.586541047375033,-5.981718822489768e-05,59.39701852681351,16.835861879979234
-51.62349781437,0.017830069748004166,0.10319321419611822,0.5017945697883601,0.3986013555922419,1.43811348673e-09,0.637023317027,126.99238929231251,26.311880194404484,153.30426948671698,153.52027077946698,-0.1406988742615689,1.586541047374226,-5.9817239084214435e-05,59.84214970262775,16.71062963094203
-51.17349781437,0.017892569748004166,0.10344938952131295,0.500557149596243,0.39710776007493004,1.47222221884e-09,0.636300263846,125.78125930971463,26.06094305417741,151.84220236389203,152.0561436461659,-0.1406988742077453,1.5865410473744035,-5.981722790426858e-05,60.29266394647509,16.585765739058264
-50.72349781437,0.017955069748004166,0.10370652714213845,0.49931508244651845,0.39560855530438,1.50701479818e-09,0.635556046447,124.57586572258737,25.811194452470637,150.387060175058,150.59895120407302,-0.14069887427561323,1.586541047372305,-5.981736017623973e-05,60.74856681702817,16.461293696227486
-50.27349781437,0.018017569748004166,0.1039646302403716,0.4980683445554094,0.39410371431503777,1.5426690559e-09,0.634791343245,123.37632122510894,25.562657738748268,148.93897896385718,149.14882968819347,-0.14069887425532945,1.5865410473727914,-5.981732951187979e-05,61.20986684273516,16.337235344250505
-49.82349781437,0.018080069748004166,0.10422370538748714,0.4968169175749598,0.3925932121874727,1.57926154062e-09,0.634006824629,122.18273819596047,25.315356197028272,147.49809439298872,147.70591495231162,-0.14069887410398385,1.586541047375328,-5.9817169628662015e-05,61.67653292823149,16.213622143184143
-49.37349781437,0.018142569748004163,0.104483756061573,0.49556078375008267,0.39107702768850966,1.61689907762e-09,0.633203152244,120.99522868124659,25.0693130423405,146.0645417235871,146.27034244857208,-0.14069887411205517,1.5865410473752697,-5.9817173303500226e-05,62.148544356600326,16.090481448159576
-48.92349781437,0.01820506974800417,0.10474478545520949,0.4942999265700064,0.3895551411147969,1.65574320115e-09,0.632380979246,119.81390437839171,24.824551417627063,144.63845579601877,144.8422472071445,-0.14069887415809612,1.5865410473747168,-5.981720815340097e-05,62.62589937120387,15.96783455472117
-48.47349781437,0.018267569748004166,0.10500679722070264,0.49303433273384745,0.38802753551314484,1.69593947075e-09,0.631540948927,118.63887661895892,24.581094389933728,143.21997100889266,143.42176381597733,-0.14069887422635263,1.5865410473734505,-5.981728797843644e-05,63.10855239136431,15.845712856770243
-48.02349781437,0.01833006974800417,0.10526979084313684,0.49176398843446206,0.3864941975913252,1.73760726524e-09,0.63068369507,117.47025635204754,24.33896494713427,141.80922129918181,142.00902640064425,-0.14069887423827643,1.5865410473722437,-5.981736403981586e-05,63.59647765709558,15.724141286438496
-47.57349781437,0.018392569748004167,0.10553377057170742,0.49048888639540167,0.38495511582369424,1.78080442993e-09,0.629809840661,116.30815412754772,24.09818599447563,140.40634012202332,140.6041686042876,-0.1406988741713855,1.5865410473740527,-5.981725001991123e-05,64.08967282740535,15.603137851756836
-47.12349781437,0.018455069748004167,0.10579873631811604,0.48920901751846857,0.38341028120035253,1.82568044669e-09,0.6289200007,115.15268007993676,23.858780350681357,139.01146043061811,139.2073235676637,-0.14069887418703964,1.5865410473745933,-5.981721593606437e-05,64.5881493224864,15.482716419184493
-46.67349781437,0.018517569748004167,0.1060646921997137,0.48792437803017735,0.38185968583046365,1.8664213582e-09,0.628014779973,114.00394391166748,23.620770745473013,137.62471465714052,137.81862390929223,-0.1406988741081583,1.5865410473764878,-5.981709653157807e-05,65.09188842401942,15.362897347298226
-46.22349781437,0.018580069748004167,0.10633164024566027,0.48663496603079126,0.380303325785131,1.87873352479e-09,0.627094770113,112.86205487648499,23.38417981549432,136.2462346919793,136.4382017057159,-0.14069887416914284,1.5865410473767636,-5.981707914548551e-05,65.60076938837328,15.24372365329658
-45.77349781437,0.018642569748004167,0.10659957474892189,0.48534077783427676,0.37874120308535486,1.89110567347e-09,0.626160539219,111.72712176419755,23.149030101037155,134.87615186523473,135.06618847187326,-0.14069887422499816,1.5865410473758423,-5.9817137210149696e-05,66.11679458677594,15.12475016748635
-45.32349781437,0.018705069748004167,0.10686851629923072,0.4840417398123888,0.3771732235131581,1.90349177524e-09,0.625212647944,110.59925288365811,22.91534404293964,133.51459692659776,133.702715141587,-0.14069887420763427,1.5865410473756363,-5.9817150199759084e-05,66.64158846244473,15.005644719341301
-44.87349781437,0.018767569748004163,0.10713847423309297,0.4827377923261476,0.37559931809305463,1.91587830526e-09,0.624251654296,109.47855604680653,22.683143979133156,132.1617000259397,132.34791204817415,-0.14069887416637838,1.5865410473769248,-5.981706898694483e-05,67.17305649152644,14.886921218571397
-44.42349781437,0.018830069748004167,0.10740944980720125,0.4814289474061732,0.37401949759897196,1.92836798715e-09,0.623278099918,108.3651385530394,22.45245214101195,130.81759069405135,131.0019089051791,-0.14069887428980188,1.5865410473765127,-5.981709496616361e-05,67.70937723057985,14.769003067249688
-43.97349781437,0.018892569748004163,0.10768143712707981,0.4801152206505589,0.3724337835234791,1.94084670146e-09,0.622292515288,107.25910717340238,22.223290650952293,129.48239782435468,129.6648347872354,-0.1406988742785109,1.5865410473769306,-5.9817068620571234e-05,68.25034025445812,14.651941606030013
-43.52349781437,0.01895506974800417,0.10795443183940329,0.47879663218897245,0.37084220034956916,1.95341003157e-09,0.621295416455,106.160568134456,21.995681518328418,128.15624965278442,128.33681811105666,-0.14069887420458116,1.5865410473786647,-5.981695931911446e-05,68.79569888649841,14.535792443214154
-43.07349781437,0.019017569748004167,0.10822842762905366,0.47747321233924045,0.3692447847101868,1.96603843488e-09,0.620287296083,105.06962710293602,21.769646636412013,126.83927373934803,127.0179866165632,-0.14069887421115368,1.5865410473785773,-5.981696482582066e-05,69.34536632649848,14.420574192249623
-42.62349781437,0.019080069748004164,0.10850341803998874,0.4761449867120099,0.36764156867202114,1.97875082225e-09,0.619268656956,103.98638917039354,21.545207779361725,125.53159694975525,125.70846734814492,-0.1406988742451376,1.5865410473761792,-5.9817115982685465e-05,69.89951000964905,14.306251930263292
-42.17349781437,0.019142569748004167,0.10877939762019034,0.4748119822760643,0.36603258465587396,1.99158578363e-09,0.61823999681,102.9109588375407,21.322386599035024,124.23334543657575,124.40838663606482,-0.14069887426571004,1.5865410473748724,-5.981719835013166e-05,70.45797417522846,14.192857681559328
-41.72349781437,0.019205069748004167,0.10905636223124004,0.4734742376531597,0.36441787542191967,2.00448929825e-09,0.617201783573,101.84343999928784,21.101204621622202,122.94464462091004,123.11787007800565,-0.1406988741649462,1.5865410473766732,-5.9817084840929624e-05,71.02046870792827,14.08044776657981
-41.27349781437,0.019267569748004167,0.10933430094439174,0.47213179100234054,0.3627974900579488,2.01741442417e-09,0.616154472384,100.78393592885422,20.88168324472515,121.66561917357939,121.83704252076362,-0.14069887419912996,1.5865410473780515,-5.981699797708018e-05,71.58684230877193,13.969047491810718
-40.82349781437,0.019330069748004167,0.10961320435987294,0.4707846857649004,0.3611714814050275,2.030434101e-09,0.615098504611,99.73254926411197,20.66384373381358,120.39639299792555,120.5660280420897,-0.14069887423423522,1.5865410473777661,-5.9817015951590946e-05,72.15696718133395,13.858675593819672
-40.37349781437,0.019392569748004164,0.10989306412601112,0.46943297152595387,0.35953990739994274,2.04351424032e-09,0.614034312958,98.68938199120986,20.44770721992356,119.1370892111334,119.30494993268431,-0.14069887430958605,1.5865410473772898,-5.981704597202153e-05,72.73066878912353,13.749357962036841
-39.92349781437,0.019455069748004167,0.1101738694198878,0.46807670110708105,0.3579028316871933,2.05662682622e-09,0.612962319513,97.65453543097969,20.233294696026054,117.88783012700576,118.05393067834532,-0.140698874137557,1.5865410473808277,-5.9816822983727036e-05,73.30778091447236,13.641116775403317
-39.47349781437,0.019517569748004164,0.11045560795925113,0.4667159304060886,0.3562603224468375,2.06981966795e-09,0.611882931696,96.62811022323743,20.020627013752122,116.64873723698955,116.81309194227319,-0.1406988742022719,1.5865410473791368,-5.98169295651374e-05,73.88808066658285,13.533982625864406
-39.02349781437,0.019580069748004168,0.11073826585706832,0.46535072174410214,0.35461245588703383,2.08312213482e-09,0.610796544068,95.61020631329697,19.80972488116865,115.41993119446563,115.58255454753595,-0.14069887424353889,1.586541047380108,-5.981686834743982e-05,74.47361054341776,13.427575119605685
-38.57349781437,0.019642569748004164,0.11102184893937783,0.46398106151098745,0.3529592125716096,2.09646681652e-09,0.609703542947,94.60092293714683,19.600608859169117,114.20153179631595,114.36243845969553,-0.14069887416425786,1.5865410473833743,-5.9816662467682136e-05,75.06658049142902,13.32150729996524
-38.12349781437,0.019705069748004164,0.11130635554714463,0.46260693089795696,0.3513005753508123,2.10988178211e-09,0.608604293399,93.60035860693273,19.39329935861682,112.99365796554954,113.1528627695986,-0.1406988742063242,1.5865410473820782,-5.981674416899452e-05,75.66484758152252,13.216176757940124
-37.67349781437,0.019767569748004168,0.11159177719512614,0.461228401603142,0.34963662440801585,2.12336874097e-09,0.607499152929,92.60861109717523,19.187816637966492,111.79642773514172,111.95394567633313,-0.14069887420208316,1.5865410473817563,-5.981676445276918e-05,76.26582990454936,13.112031970956743
-37.22349781437,0.019830069748004168,0.11187809406798024,0.4598455535993561,0.34796745953137587,2.13695514469e-09,0.606388472109,91.62577743098755,18.98418079952924,110.60995823051681,110.76580447035377,-0.14069887415359972,1.5865410473825001,-5.981671756805085e-05,76.86885586181795,13.009169822920661
-36.77349781437,0.019892569748004168,0.11216528582783335,0.4584584779123146,0.3462931920844812,2.15059455476e-09,0.60527258015,90.65195386589157,18.78241178705182,109.4343656529434,109.58855551677793,-0.1406988741729731,1.5865410473828507,-5.981669547461266e-05,77.47361568017112,12.907620113255456
-36.32349781437,0.019955069748004168,0.1124533354757325,0.4570672721585554,0.3446139366828229,2.16429032034e-09,0.604151800799,89.68723588028716,18.582529383120946,108.2697652634081,108.42231423885342,-0.1406988741351256,1.5865410473849686,-5.981656198139618e-05,78.07988345006078,12.807396166767992
