crank_angle_deg_atdc,time_s,core_mean,wall_shell_mean,delta_c,core_volume_mm3,wall_shell_volume_mm3,total_volume_mm3,python_volume_mm3,volume_error_percent,k_mix_1_s,tau_mix_ms
0.205016688284,0.025028474540039442,0.16126122237874158,0.41675079100822204,0.25548956862948047,46.0341386313006,12.731415785046185,58.76555441634679,58.84835338695948,-0.1406988740504711,96.59898301227079,10.352075858531263
0.655016688284,0.025090974540039446,0.16159400579008568,0.4155478753891997,0.25395386959911403,46.04615808734271,12.734739941787478,58.780898029130185,58.86371861845051,-0.14069887405034898,96.3226590987948,10.38177319185442
1.105016688284,0.025153474540039446,0.16192383136644867,0.414355665676696,0.25243183431024735,46.07075434506105,12.741542397397465,58.812296742458514,58.89516157165469,-0.14069887404137837,96.03694682581833,10.412659221806523
1.555016688284,0.02521597454003945,0.16225069558683125,0.4131741716536216,0.25092347606679033,46.107924909434914,12.75182246178594,58.85974737122086,58.94267905698528,-0.14069887404377646,95.74190688829978,10.444747054878285
2.005016688284,0.025278474540039446,0.16257459676417502,0.4120033985241264,0.24942880175995136,46.15766600989426,12.765579092199717,58.92324510209398,59.006266254333006,-0.1406988740504045,95.43779522718307,10.478029145786207
2.455016688284,0.02534097454003944,0.16289553469977988,0.41084334756258784,0.24794781286280795,46.219972600911646,12.782810893208216,59.00278349411986,59.08591671365937,-0.14069887405215864,95.12470175743096,10.512516533823266
2.905016688284,0.025403474540039446,0.1632135088655727,0.40969401877700984,0.24648050991143713,46.29483836255475,12.80351611693452,59.09835447948927,59.18162235578914,-0.14069887405127046,94.80267590672304,10.548225463423694
3.355016688284,0.025465974540039443,0.1635285202133178,0.4085554096996916,0.24502688948637383,46.38225570125968,12.827692663280237,59.20994836453991,59.293373473406035,-0.14069887405468995,94.47184776661102,10.585163978907882
3.805016688284,0.025528474540039446,0.16384056994218615,0.4074275148554485,0.24358694491326233,46.48221575081462,12.855338080154063,59.33755383096867,59.42115873224658,-0.14069887404019044,94.13262838530741,10.623309017854684
4.255016688284,0.025590974540039446,0.1641496609131237,0.40631031820073976,0.24216065728761607,46.594708373385636,12.88644956378128,59.48115793716692,59.564965172496045,-0.14069887405527837,93.78541164978662,10.662639129145147
4.705016688284,0.025653474540039446,0.16445579904647417,0.40520380443017134,0.24074800538369717,46.71972216082355,12.92102395909176,59.64074611991532,59.724778210384976,-0.140698874047962,93.43028735558508,10.703167337954483
5.155016688284,0.025715974540039443,0.1647589888067706,0.404107954152041,0.2393489653452704,46.85724443600326,12.959057760023152,59.81630219602642,59.90058163998667,-0.14069887412242466,93.06736662771337,10.744904860155595
5.605016688284,0.025778474540039443,0.16505923493348887,0.4030227454607476,0.23796351052725875,47.00726125455474,13.000547110076063,60.007808364630804,60.09235763521533,-0.14069887405279147,92.696771179841,10.787862266096628
6.055016688284,0.025840974540039446,0.16535654491768234,0.40194815644143495,0.2365916115237526,47.169757406284305,13.045487802627544,60.21524520891185,60.30008675202527,-0.14069887405355752,92.31885075117765,10.832023924293097
6.505016688284,0.025903474540039446,0.16565092609951357,0.4008841557237327,0.23523322962421914,47.344716417324015,13.093875281600694,60.43859169892471,60.523747930811254,-0.1406988740748405,91.93377832036268,10.877394775566481
6.955016688284,0.025965974540039443,0.1659423877936518,0.3998307166579048,0.233888328864253,47.53212055208372,13.145704641946438,60.67782519403015,60.763318499010644,-0.14069887407792692,91.541514555363,10.924005407352249
7.405016688284,0.026028474540039447,0.16623093766726832,0.39878780810303543,0.23255687043576712,47.731950815375605,13.200970630272463,60.93292144564808,61.01877417390502,-0.14069887410760318,91.14220348261797,10.971865522109232
